id,hive,internal,external,board,operational,panel,cell,weight,latitude,longitude,altitude,temperature,pressure,humidity,rain_level,wind_direction,wind_speed,wind_speed_mean,wind_speed_max,wind_direction_at_max_speed,flow,date,temperatura interna,temperatura esterna,temperatura meteo,peso bilancia
731,AAA00353656109378739,3449,2656,2806,0,11924,4128,25224,"45,7275","9,7126",,2329,9761,36,0,135,96,43,96,135,1199,19/4/23 15.44,"34,49","26,56","23,29","25,224"
732,AAA00353656109378739,3440,2631,2806,0,11924,4122,25190,"45,7275","9,7127",296,2147,9760,36,0,292,52,26,52,292,909,19/4/23 15.59,"34,40","26,31","21,47","25,19"
733,AAA00353656109378739,3447,2600,2756,0,11924,4122,25190,"45,7275","9,7127",296,2169,9757,37,0,202,8,18,44,0,797,19/4/23 16.14,"34,47","26,00","21,69","25,19"
734,AAA00353656109378739,3454,2562,2731,0,11924,4122,25155,"45,7275","9,7127",296,2103,9755,37,0,157,28,19,29,0,598,19/4/23 16.29,"34,54","25,62","21,03","25,155"
735,AAA00353656109378739,3471,2531,2693,0,11858,4128,25121,"45,7275","9,7127",296,2141,9753,38,0,247,66,30,68,0,606,19/4/23 16.44,"34,71","25,31","21,41","25,121"
736,AAA00353656109378739,3471,2512,2687,0,11924,4115,25086,"45,7275","9,7127",296,2120,9751,38,0,292,2,34,87,0,678,19/4/23 16.59,"34,71","25,12","21,20","25,086"
737,AAA00353656109378739,3461,2493,2643,0,11858,4128,25121,"45,7275","9,7127",296,2130,9751,38,0,202,0,19,54,0,661,19/4/23 17.15,"34,61","24,93","21,30","25,121"
738,AAA00353656109378739,3451,2468,2612,0,11924,4128,25086,"45,7275","9,7127",296,2150,9752,38,0,0,43,33,46,0,614,19/4/23 17.30,"34,51","24,68","21,50","25,086"
739,AAA00353656109378739,3451,2462,2593,0,11924,4128,25086,"45,7275","9,7127",296,1960,9752,38,0,22,20,28,73,0,522,19/4/23 17.45,"34,51","24,62","19,60","25,086"
740,AAA00353656109378739,3444,2450,2612,0,11924,4122,25086,"45,7275","9,7127",296,1784,9752,38,0,22,24,22,48,0,197,19/4/23 18.00,"34,44","24,50","17,84","25,086"
741,AAA00353656109378739,3443,2425,2575,0,11858,4149,25086,"45,7275","9,7127",296,1551,9752,42,0,0,24,18,29,0,93,19/4/23 18.15,"34,43","24,25","15,51","25,086"
742,AAA00353656109378739,3444,2400,2550,0,11793,4128,25052,"45,7275","9,7127",296,1545,9753,44,0,67,0,11,20,0,62,19/4/23 18.30,"34,44","24,00","15,45","25,052"
743,AAA00353656109378739,3444,2375,2525,0,11924,4135,25121,"45,7275","9,7127",296,1554,9752,46,0,0,16,16,26,0,55,19/4/23 18.45,"34,44","23,75","15,54","25,121"
744,AAA00353656109378739,3431,2325,2512,0,11858,4142,25155,"45,7275","9,7127",296,1552,9751,46,0,0,16,24,40,0,22,19/4/23 19.01,"34,31","23,25","15,52","25,155"
745,AAA00353656109378739,3431,2300,2462,0,11924,4115,25224,"45,7275","9,7127",296,1536,9751,48,0,247,5,18,26,0,14,19/4/23 19.16,"34,31","23,00","15,36","25,224"
746,AAA00353656109378739,3432,2268,2425,0,11858,4149,25328,"45,7275","9,7127",296,1524,9755,48,0,292,82,29,82,292,10,19/4/23 19.31,"34,32","22,68","15,24","25,328"
747,AAA00353656109378739,3424,2218,2381,0,11858,4128,25259,"45,7275","9,7127",296,1135,9756,52,0,0,11,20,45,0,5,19/4/23 19.46,"34,24","22,18","11,35","25,259"
748,AAA00353656109378739,3416,2175,2362,0,11924,4128,25432,"45,7275","9,7127",295,1099,9754,58,0,225,45,30,45,225,4,19/4/23 20.01,"34,16","21,75","10,99","25,432"
749,AAA00353656109378739,3407,2137,2300,0,11858,4115,25881,"45,7275","9,7127",295,1102,9754,61,0,0,9,11,29,0,2,19/4/23 20.16,"34,07","21,37","11,02","25,881"
750,AAA00353656109378739,3388,2093,2287,0,11989,4115,25985,"45,7275","9,7127",295,1126,9755,63,0,0,9,28,51,0,1,19/4/23 20.31,"33,88","20,93","11,26","25,985"
751,AAA00353656109378739,3397,2056,2218,0,11858,4115,26088,"45,7275","9,7127",295,1123,9757,65,0,0,14,6,14,0,1,19/4/23 20.46,"33,97","20,56","11,23","26,088"
752,AAA00353656109378739,3391,2012,2200,0,11793,4142,26192,"45,7275","9,7127",295,1170,9760,66,0,292,0,24,59,0,0,19/4/23 21.01,"33,91","20,12","11,70","26,192"
753,AAA00353656109378739,3384,1968,2137,0,11858,4142,26157,"45,7275","9,7127",295,1168,9760,67,0,337,10,25,48,0,0,19/4/23 21.17,"33,84","19,68","11,68","26,157"
754,AAA00353656109378739,3369,1937,2100,0,11858,4122,26157,"45,7275","9,7127",295,1137,9760,68,0,292,0,4,18,0,0,19/4/23 21.32,"33,69","19,37","11,37","26,157"
755,AAA00353656109378739,3361,1900,2062,0,11858,4128,26261,"45,7275","9,7127",295,1126,9764,69,0,247,0,4,18,0,0,19/4/23 21.47,"33,61","19,00","11,26","26,261"
756,AAA00353656109378739,3363,1868,2043,0,11793,4128,26296,"45,7275","9,7127",295,1128,9768,70,0,292,0,16,41,0,0,19/4/23 22.02,"33,63","18,68","11,28","26,296"
757,AAA00353656109378739,3354,1843,2000,0,11793,4122,26330,"45,7275","9,7127",295,1123,9764,70,0,0,16,5,16,0,0,19/4/23 22.17,"33,54","18,43","11,23","26,33"
758,AAA00353656109378739,3351,1812,1975,0,11858,4115,26365,"45,7275","9,7127",295,1113,9767,71,0,0,23,9,23,0,1,19/4/23 22.32,"33,51","18,12","11,13","26,365"
759,AAA00353656109378739,3349,1787,1943,0,11924,4142,26365,"45,7275","9,7127",295,1113,9767,72,0,337,2,10,20,0,0,19/4/23 22.47,"33,49","17,87","11,13","26,365"
760,AAA00353656109378739,3361,1762,1937,0,11858,4128,26399,"45,7275","9,7127",295,1110,9772,72,0,292,0,7,20,0,1,19/4/23 23.02,"33,61","17,62","11,10","26,399"
761,AAA00353656109378739,3332,1743,1900,0,11858,4149,26434,"45,7275","9,7127",295,1098,9772,73,0,292,5,10,20,0,0,19/4/23 23.17,"33,32","17,43","10,98","26,434"
762,AAA00353656109378739,3345,1718,1875,0,11924,4128,26434,"45,7275","9,7127",295,1074,9772,73,0,22,4,3,15,0,0,19/4/23 23.32,"33,45","17,18","10,74","26,434"
763,AAA00353656109378739,3330,1700,1850,0,11858,4128,26503,"45,7275","9,7127",295,1067,9770,74,0,0,24,16,34,0,0,19/4/23 23.48,"33,30","17,00","10,67","26,503"
764,AAA00353656109378739,3315,1681,1862,0,11858,4128,26572,"45,7276","9,7127",304,1065,9770,74,0,0,9,20,32,0,1,20/4/23 0.03,"33,15","16,81","10,65","26,572"
765,AAA00353656109378739,3328,1656,1818,0,11858,4128,26572,"45,7276","9,7127",304,1060,9770,75,0,0,0,14,47,0,0,20/4/23 0.18,"33,28","16,56","10,60","26,572"
766,AAA00353656109378739,3307,1637,1837,0,11924,4128,26572,"45,7276","9,7127",304,1056,9771,75,0,292,3,13,26,0,0,20/4/23 0.33,"33,07","16,37","10,56","26,572"
767,AAA00353656109378739,3300,1625,1781,0,11858,4128,26641,"45,7276","9,7127",304,1042,9772,76,0,292,0,3,8,0,0,20/4/23 0.48,"33,00","16,25","10,42","26,641"
768,AAA00353656109378739,3304,1612,1818,0,11858,4128,26537,"45,7276","9,7127",304,1042,9774,76,0,292,0,0,5,0,0,20/4/23 1.05,"33,04","16,12","10,42","26,537"
769,AAA00353656109378739,3307,1600,1756,0,11924,4128,26572,"45,7276","9,7127",304,1052,9775,76,0,292,0,0,0,292,0,20/4/23 1.18,"33,07","16,00","10,52","26,572"
770,AAA00353656109378739,3306,1575,1731,0,11793,4149,26607,"45,7276","9,7127",304,1055,9774,77,0,0,10,4,12,0,0,20/4/23 1.33,"33,06","15,75","10,55","26,607"
771,AAA00353656109378739,3299,1556,1706,0,11793,4128,26607,"45,7276","9,7127",304,1046,9773,77,0,0,5,14,38,0,0,20/4/23 1.48,"32,99","15,56","10,46","26,607"
772,AAA00353656109378739,3295,1543,1712,0,11858,4115,26607,"45,7276","9,7127",304,1032,9772,77,0,292,9,11,19,0,0,20/4/23 2.03,"32,95","15,43","10,32","26,607"
773,AAA00353656109378739,3292,1531,1681,0,11858,4135,26572,"45,7276","9,7127",304,1021,9774,78,0,292,0,1,6,0,0,20/4/23 2.18,"32,92","15,31","10,21","26,572"
774,AAA00353656109378739,3289,1525,1668,0,11858,4128,26641,"45,7276","9,7127",304,1009,9769,78,0,0,0,2,15,0,0,20/4/23 2.33,"32,89","15,25","10,09","26,641"
775,AAA00353656109378739,3289,1506,1656,0,11858,4128,26607,"45,7276","9,7127",304,1015,9768,78,0,337,11,13,26,0,0,20/4/23 2.48,"32,89","15,06","10,15","26,607"
776,AAA00353656109378739,3290,1493,1718,0,11793,4128,26641,"45,7276","9,7127",304,1005,9766,79,0,0,12,14,34,0,0,20/4/23 3.03,"32,90","14,93","10,05","26,641"
777,AAA00353656109378739,3288,1487,1643,0,11924,4149,26641,"45,7276","9,7127",304,1007,9764,79,0,0,7,7,24,0,0,20/4/23 3.19,"32,88","14,87","10,07","26,641"
778,AAA00353656109378739,3262,1468,1618,0,11924,4122,26676,"45,7276","9,7127",304,986,9764,79,0,292,0,2,12,0,0,20/4/23 3.34,"32,62","14,68","9,86","26,676"
779,AAA00353656109378739,3272,1462,1606,0,11924,4128,26641,"45,7276","9,7127",304,981,9761,79,0,292,15,5,15,292,0,20/4/23 3.49,"32,72","14,62","9,81","26,641"
780,AAA00353656109378739,3293,1450,1612,0,11924,4128,26676,"45,7276","9,7127",294,979,9759,80,0,292,0,12,22,0,0,20/4/23 4.04,"32,93","14,50","9,79","26,676"
781,AAA00353656109378739,3282,1437,1587,0,11858,4128,26676,"45,7276","9,7127",294,985,9758,80,0,292,8,8,40,0,0,20/4/23 4.19,"32,82","14,37","9,85","26,676"
782,AAA00353656109378739,3280,1431,1618,0,11924,4135,26676,"45,7276","9,7127",294,963,9756,80,0,337,18,19,24,0,0,20/4/23 4.34,"32,80","14,31","9,63","26,676"
783,AAA00353656109378739,3283,1412,1568,0,11858,4128,26676,"45,7276","9,7127",294,955,9756,80,0,0,2,28,49,0,0,20/4/23 4.49,"32,83","14,12","9,55","26,676"
784,AAA00353656109378739,3275,1412,1575,0,11924,4128,26779,"45,7276","9,7127",294,944,9755,80,0,0,22,7,22,0,0,20/4/23 5.04,"32,75","14,12","9,44","26,779"
785,AAA00353656109378739,3270,1393,1543,0,11793,4128,26745,"45,7276","9,7127",294,945,9755,81,0,247,0,12,18,0,0,20/4/23 5.20,"32,70","13,93","9,45","26,745"
786,AAA00353656109378739,3254,1381,1531,0,11858,4115,26779,"45,7276","9,7127",294,943,9756,81,0,135,13,2,13,135,0,20/4/23 5.35,"32,54","13,81","9,43","26,779"
787,AAA00353656109378739,3280,1375,1518,0,11858,4128,26814,"45,7276","9,7127",294,953,9757,81,0,67,9,12,23,0,0,20/4/23 5.50,"32,80","13,75","9,53","26,814"
788,AAA00353656109378739,3260,1362,1525,0,11924,4128,26814,"45,7276","9,7127",294,945,9756,81,0,292,0,1,6,0,0,20/4/23 6.05,"32,60","13,62","9,45","26,814"
789,AAA00353656109378739,3271,1356,1506,0,11793,4135,26814,"45,7276","9,7127",294,941,9759,81,0,292,0,2,16,0,2,20/4/23 6.20,"32,71","13,56","9,41","26,814"
790,AAA00353656109378739,3260,1350,1493,0,11924,4128,26848,"45,7276","9,7127",294,945,9759,81,0,292,0,0,0,292,1,20/4/23 6.35,"32,60","13,50","9,45","26,848"
791,AAA00353656109378739,3271,1343,1487,0,11793,4122,26848,"45,7276","9,7127",294,949,9759,82,0,292,0,0,0,292,5,20/4/23 6.50,"32,71","13,43","9,49","26,848"
792,AAA00353656109378739,3272,1337,1493,0,11793,4122,26848,"45,7276","9,7127",294,956,9760,82,0,292,0,0,0,292,1,20/4/23 7.05,"32,72","13,37","9,56","26,848"
793,AAA00353656109378739,3276,1331,1475,0,11858,4149,26814,"45,7276","9,7127",294,967,9760,82,0,292,0,2,8,0,9,20/4/23 7.20,"32,76","13,31","9,67","26,814"
794,AAA00353656109378739,3260,1325,1468,0,11858,4135,26779,"45,7276","9,7127",294,972,9761,82,0,292,0,2,12,0,22,20/4/23 7.35,"32,60","13,25","9,72","26,779"
795,AAA00353656109378739,3261,1325,1462,0,11858,4128,26848,"45,7276","9,7127",294,980,9761,83,0,292,5,1,5,292,14,20/4/23 7.51,"32,61","13,25","9,80","26,848"
796,AAA00353656109378739,3249,1325,1475,0,11858,4135,26883,"45,7275","9,7127",282,983,9760,83,0,337,20,13,20,337,14,20/4/23 8.06,"32,49","13,25","9,83","26,883"
797,AAA00353656109378739,3258,1331,1468,0,11858,4122,26883,"45,7275","9,7127",282,1002,9760,83,0,337,5,17,32,0,26,20/4/23 8.21,"32,58","13,31","10,02","26,883"
798,AAA00353656109378739,3243,1337,1525,0,11924,4128,26883,"45,7275","9,7127",282,1029,9761,84,0,292,0,2,10,0,23,20/4/23 8.36,"32,43","13,37","10,29","26,883"
799,AAA00353656109378739,3237,1343,1481,0,11858,4142,26883,"45,7275","9,7127",282,1066,9761,84,0,0,0,2,8,0,32,20/4/23 8.51,"32,37","13,43","10,66","26,883"
800,AAA00353656109378739,3253,1350,1500,0,11793,4149,26883,"45,7275","9,7127",282,1066,9761,84,0,292,4,9,18,0,26,20/4/23 9.06,"32,53","13,50","10,66","26,883"
801,AAA00353656109378739,3239,1356,1493,0,11924,4149,26883,"45,7275","9,7127",282,1107,9761,85,0,0,13,14,29,0,30,20/4/23 9.21,"32,39","13,56","11,07","26,883"
802,AAA00353656109378739,3227,1368,1493,0,11793,4128,26848,"45,7275","9,7127",282,1151,9761,85,0,0,0,0,0,0,28,20/4/23 9.36,"32,27","13,68","11,51","26,848"
803,AAA00353656109378739,3243,1375,1500,0,11924,4122,26848,"45,7275","9,7127",282,1147,9762,85,0,22,0,4,10,0,33,20/4/23 9.51,"32,43","13,75","11,47","26,848"
804,AAA00353656109378739,3250,1387,1525,0,11858,4135,26848,"45,7275","9,7127",282,1119,9763,84,0,247,0,0,3,0,35,20/4/23 10.06,"32,50","13,87","11,19","26,848"
805,AAA00353656109378739,3250,1387,1512,0,11924,4135,26848,"45,7275","9,7127",282,1077,9766,83,0,202,12,7,16,0,22,20/4/23 10.22,"32,50","13,87","10,77","26,848"
806,AAA00353656109378739,3244,1387,1512,0,11793,4149,26814,"45,7275","9,7127",282,1012,9768,83,0,337,0,2,8,0,25,20/4/23 10.37,"32,44","13,87","10,12","26,814"
807,AAA00353656109378739,3256,1387,1512,0,11858,4128,26848,"45,7275","9,7127",282,985,9770,83,0,67,5,3,15,0,24,20/4/23 10.52,"32,56","13,87","9,85","26,848"
808,AAA00353656109378739,3246,1381,1525,0,11858,4135,26883,"45,7275","9,7127",282,982,9771,84,0,247,0,6,18,0,23,20/4/23 11.07,"32,46","13,81","9,82","26,883"
809,AAA00353656109378739,3235,1375,1512,0,11858,4149,26848,"45,7275","9,7127",282,980,9771,84,0,0,2,2,10,0,29,20/4/23 11.22,"32,35","13,75","9,80","26,848"
810,AAA00353656109378739,3248,1368,1506,0,11858,4128,26848,"45,7275","9,7127",282,967,9771,85,0,0,20,15,28,0,18,20/4/23 11.37,"32,48","13,68","9,67","26,848"
811,AAA00353656109378739,3246,1368,1506,0,11793,4142,26848,"45,7275","9,7127",282,993,9772,85,0,247,10,6,12,0,41,20/4/23 11.52,"32,46","13,68","9,93","26,848"
812,AAA00353656109378739,3248,1375,1525,0,11858,4135,26814,"45,7275","9,7126",294,998,9770,86,0,0,0,5,18,0,33,20/4/23 12.07,"32,48","13,75","9,98","26,814"
813,AAA00353656109378739,3244,1381,1512,0,11858,4115,26814,"45,7275","9,7126",294,983,9770,86,0,0,2,10,18,0,36,20/4/23 12.22,"32,44","13,81","9,83","26,814"
814,AAA00353656109378739,3256,1381,1575,0,11924,4128,26848,"45,7275","9,7126",294,973,9771,86,0,292,0,4,18,0,42,20/4/23 12.37,"32,56","13,81","9,73","26,848"
815,AAA00353656109378739,3248,1381,1525,0,11924,4128,26814,"45,7275","9,7126",294,972,9767,86,0,337,22,12,22,337,23,20/4/23 12.52,"32,48","13,81","9,72","26,814"
816,AAA00353656109378739,3254,1387,1531,0,11924,4128,26848,"45,7275","9,7126",294,973,9765,85,0,0,4,10,26,0,30,20/4/23 13.07,"32,54","13,87","9,73","26,848"
817,AAA00353656109378739,3241,1387,1525,0,11924,4128,26848,"45,7275","9,7126",294,1006,9763,86,0,0,17,14,19,0,40,20/4/23 13.23,"32,41","13,87","10,06","26,848"
818,AAA00353656109378739,3252,1393,1525,0,11858,4142,26779,"45,7275","9,7126",294,1020,9762,86,0,292,28,19,28,292,42,20/4/23 13.38,"32,52","13,93","10,20","26,779"
819,AAA00353656109378739,3248,1387,1531,0,11924,4149,26848,"45,7275","9,7126",294,1005,9761,85,0,292,24,25,54,0,32,20/4/23 13.53,"32,48","13,87","10,05","26,848"
820,AAA00353656109378739,3255,1400,1593,0,11858,4128,26848,"45,7275","9,7126",294,1015,9760,85,0,0,38,38,79,0,38,20/4/23 14.08,"32,55","14,00","10,15","26,848"
821,AAA00353656109378739,3243,1400,1543,0,11858,4135,26814,"45,7275","9,7126",294,975,9759,83,0,292,28,32,45,0,34,20/4/23 14.23,"32,43","14,00","9,75","26,814"
822,AAA00353656109378739,3256,1387,1537,0,11858,4128,26779,"45,7275","9,7126",294,972,9758,82,0,0,40,50,76,0,39,20/4/23 14.38,"32,56","13,87","9,72","26,779"
823,AAA00353656109378739,3243,1387,1525,0,11793,4122,26814,"45,7275","9,7126",294,963,9757,82,0,0,7,32,56,0,7,20/4/23 14.53,"32,43","13,87","9,63","26,814"
824,AAA00353656109378739,3252,1381,1537,0,11924,4149,26745,"45,7275","9,7126",294,955,9757,81,0,0,28,23,34,0,33,20/4/23 15.08,"32,52","13,81","9,55","26,745"
825,AAA00353656109378739,3247,1375,1518,0,11858,4142,26814,"45,7275","9,7126",294,963,9758,81,0,67,4,18,45,0,25,20/4/23 15.23,"32,47","13,75","9,63","26,814"
826,AAA00353656109378739,3247,1375,1512,0,11858,4128,26814,"45,7275","9,7126",294,1002,9757,81,0,0,5,15,36,0,13,20/4/23 15.38,"32,47","13,75","10,02","26,814"
827,AAA00353656109378739,3248,1375,1512,0,11793,4128,26814,"45,7275","9,7126",294,1035,9756,81,0,0,25,19,32,0,43,20/4/23 15.53,"32,48","13,75","10,35","26,814"
828,AAA00353656109378739,3245,1381,1556,0,11858,4122,26779,"45,7275","9,7126",282,1032,9755,80,0,0,35,23,35,0,69,20/4/23 16.09,"32,45","13,81","10,32","26,779"
829,AAA00353656109378739,3261,1375,1518,0,11858,4128,26814,"45,7275","9,7126",282,1023,9754,80,0,0,21,22,30,0,38,20/4/23 16.24,"32,61","13,75","10,23","26,814"
830,AAA00353656109378739,3241,1375,1587,0,11924,4128,26779,"45,7275","9,7126",282,1010,9754,79,0,337,4,22,36,0,34,20/4/23 16.39,"32,41","13,75","10,10","26,779"
831,AAA00353656109378739,3257,1381,1525,0,11858,4149,26745,"45,7275","9,7126",282,1045,9754,79,0,337,20,24,40,0,72,20/4/23 16.54,"32,57","13,81","10,45","26,745"
832,AAA00353656109378739,3242,1381,1531,0,11924,4128,26745,"45,7275","9,7126",282,1063,9753,78,0,337,8,26,36,0,75,20/4/23 17.09,"32,42","13,81","10,63","26,745"
833,AAA00353656109378739,3251,1381,1518,0,11858,4128,26745,"45,7275","9,7126",282,1056,9752,77,0,0,4,23,51,0,81,20/4/23 17.24,"32,51","13,81","10,56","26,745"
834,AAA00353656109378739,3251,1381,1512,0,11924,4115,26779,"45,7275","9,7126",282,1071,9751,77,0,337,13,25,52,0,98,20/4/23 17.39,"32,51","13,81","10,71","26,779"
835,AAA00353656109378739,3247,1381,1512,0,11858,4149,26745,"45,7275","9,7126",282,1062,9752,76,0,292,20,16,26,0,145,20/4/23 17.54,"32,47","13,81","10,62","26,745"
836,AAA00353656109378739,3256,1381,1525,0,11924,4135,26745,"45,7275","9,7126",282,1058,9753,75,0,292,43,30,43,292,99,20/4/23 18.09,"32,56","13,81","10,58","26,745"
837,AAA00353656109378739,3252,1381,1512,0,11858,4142,26710,"45,7275","9,7126",282,1050,9753,75,0,0,26,40,90,0,41,20/4/23 18.24,"32,52","13,81","10,50","26,71"
838,AAA00353656109378739,3251,1375,1506,0,11793,4149,26676,"45,7275","9,7126",282,1030,9754,74,0,0,42,25,42,0,12,20/4/23 18.40,"32,51","13,75","10,30","26,676"
839,AAA00353656109378739,3247,1362,1500,0,11858,4142,26641,"45,7275","9,7126",282,1034,9754,75,0,0,38,23,38,0,5,20/4/23 18.55,"32,47","13,62","10,34","26,641"
840,AAA00353656109378739,3243,1356,1506,0,11858,4135,26676,"45,7275","9,7126",282,1035,9752,75,0,0,28,22,30,0,9,20/4/23 19.10,"32,43","13,56","10,35","26,676"
841,AAA00353656109378739,3242,1350,1493,0,11858,4128,26676,"45,7275","9,7126",282,988,9753,75,0,0,22,24,56,0,4,20/4/23 19.25,"32,42","13,50","9,88","26,676"
842,AAA00353656109378739,3239,1337,1481,0,11924,4135,26779,"45,7275","9,7126",282,932,9753,76,0,337,18,27,52,0,0,20/4/23 19.40,"32,39","13,37","9,32","26,779"
843,AAA00353656109378739,3263,1331,1468,0,11858,4122,26779,"45,7275","9,7126",282,925,9754,77,0,337,20,27,48,0,0,20/4/23 19.55,"32,63","13,31","9,25","26,779"
844,AAA00353656109378739,3233,1318,1518,0,11858,4128,26814,"45,7275","9,7127",297,925,9751,77,0,292,25,35,59,0,0,20/4/23 20.10,"32,33","13,18","9,25","26,814"
845,AAA00353656109378739,3260,1306,1462,0,11858,4128,26848,"45,7275","9,7127",297,933,9753,78,0,0,12,37,53,0,0,20/4/23 20.25,"32,60","13,06","9,33","26,848"
846,AAA00353656109378739,3233,1306,1518,0,11924,4135,26848,"45,7275","9,7127",297,944,9761,79,0,0,32,18,39,0,0,20/4/23 20.40,"32,33","13,06","9,44","26,848"
847,AAA00353656109378739,3255,1293,1450,0,11858,4135,26848,"45,7275","9,7127",297,919,9763,80,0,22,78,27,78,22,0,20/4/23 20.55,"32,55","12,93","9,19","26,848"
848,AAA00353656109378739,3233,1293,1462,0,11858,4128,26848,"45,7275","9,7127",297,885,9766,80,0,0,14,12,32,0,0,20/4/23 21.10,"32,33","12,93","8,85","26,848"
849,AAA00353656109378739,3238,1281,1443,0,11793,4142,26883,"45,7275","9,7127",297,887,9768,81,0,0,26,15,32,0,0,20/4/23 21.25,"32,38","12,81","8,87","26,883"
850,AAA00353656109378739,3240,1281,1418,0,11793,4128,26952,"45,7275","9,7127",297,880,9767,82,0,0,12,7,14,0,0,20/4/23 21.40,"32,40","12,81","8,80","26,952"
851,AAA00353656109378739,3273,1268,1406,0,11858,4142,26952,"45,7275","9,7127",297,886,9765,82,0,337,8,22,38,0,1,20/4/23 21.56,"32,73","12,68","8,86","26,952"
852,AAA00353656109378739,3249,1256,1412,0,11924,4128,26883,"45,7275","9,7127",297,907,9763,83,0,0,7,16,30,0,0,20/4/23 22.11,"32,49","12,56","9,07","26,883"
853,AAA00353656109378739,3253,1256,1393,0,11858,4122,26987,"45,7275","9,7127",297,897,9771,83,0,247,29,9,29,247,0,20/4/23 22.26,"32,53","12,56","8,97","26,987"
854,AAA00353656109378739,3259,1243,1381,0,11858,4142,26952,"45,7275","9,7127",297,864,9774,84,0,247,0,13,30,0,0,20/4/23 22.41,"32,59","12,43","8,64","26,952"
855,AAA00353656109378739,3258,1243,1381,0,11858,4142,26917,"45,7275","9,7127",297,863,9776,84,0,22,9,4,10,0,0,20/4/23 22.56,"32,58","12,43","8,63","26,917"
856,AAA00353656109378739,3247,1237,1381,0,11924,4135,27021,"45,7275","9,7127",297,858,9773,85,0,0,32,25,33,0,0,20/4/23 23.11,"32,47","12,37","8,58","27,021"
857,AAA00353656109378739,3259,1225,1368,0,11858,4142,26952,"45,7275","9,7127",297,852,9774,85,0,22,26,25,48,0,0,20/4/23 23.26,"32,59","12,25","8,52","26,952"
858,AAA00353656109378739,3261,1218,1356,0,11858,4115,26987,"45,7275","9,7127",297,861,9776,86,0,0,0,12,37,0,0,20/4/23 23.41,"32,61","12,18","8,61","26,987"
859,AAA00353656109378739,3264,1218,1350,0,11858,4115,26952,"45,7275","9,7127",297,875,9775,86,0,0,30,12,30,0,0,20/4/23 23.56,"32,64","12,18","8,75","26,952"
860,AAA00353656109378739,3250,1206,1356,0,11793,4128,27021,"45,7275","9,7127",297,897,9775,86,0,0,20,18,44,0,0,21/4/23 0.12,"32,50","12,06","8,97","27,021"
861,AAA00353656109378739,3257,1200,1343,0,11858,4142,27021,"45,7275","9,7127",297,920,9776,86,0,0,33,32,52,0,0,21/4/23 0.27,"32,57","12,00","9,20","27,021"
862,AAA00353656109378739,3245,1193,1418,0,11924,4128,26952,"45,7275","9,7127",297,915,9776,86,0,0,46,25,46,0,0,21/4/23 0.42,"32,45","11,93","9,15","26,952"
863,AAA00353656109378739,3245,1193,1350,0,11793,4142,26987,"45,7275","9,7127",297,919,9776,86,0,292,16,28,45,0,0,21/4/23 0.57,"32,45","11,93","9,19","26,987"
864,AAA00353656109378739,3272,1193,1375,0,11858,4128,26952,"45,7275","9,7127",297,918,9777,86,0,0,34,29,39,0,0,21/4/23 1.12,"32,72","11,93","9,18","26,952"
865,AAA00353656109378739,3274,1187,1337,0,11858,4128,27021,"45,7275","9,7127",297,931,9777,86,0,337,14,23,41,0,0,21/4/23 1.27,"32,74","11,87","9,31","27,021"
866,AAA00353656109378739,3264,1187,1325,0,11793,4142,26952,"45,7275","9,7127",297,911,9777,86,0,22,11,21,30,0,0,21/4/23 1.42,"32,64","11,87","9,11","26,952"
867,AAA00353656109378739,3250,1181,1318,0,11858,4128,27021,"45,7275","9,7127",297,899,9777,85,0,0,11,24,34,0,0,21/4/23 1.57,"32,50","11,81","8,99","27,021"
868,AAA00353656109378739,3251,1181,1331,0,11858,4128,26987,"45,7275","9,7127",297,894,9777,85,0,0,15,17,28,0,0,21/4/23 2.13,"32,51","11,81","8,94","26,987"
869,AAA00353656109378739,3280,1181,1318,0,11858,4142,26987,"45,7275","9,7127",297,922,9776,86,0,292,15,21,30,0,0,21/4/23 2.28,"32,80","11,81","9,22","26,987"
870,AAA00353656109378739,3249,1175,1312,0,11924,4135,26987,"45,7275","9,7127",297,923,9776,85,0,0,22,18,27,0,0,21/4/23 2.43,"32,49","11,75","9,23","26,987"
871,AAA00353656109378739,3269,1175,1312,0,11858,4149,27021,"45,7275","9,7127",297,920,9775,85,0,0,32,22,32,0,0,21/4/23 2.58,"32,69","11,75","9,20","27,021"
872,AAA00353656109378739,3262,1168,1312,0,11858,4115,27021,"45,7275","9,7127",297,917,9775,85,0,337,14,18,33,0,0,21/4/23 3.13,"32,62","11,68","9,17","27,021"
873,AAA00353656109378739,3276,1168,1306,0,11858,4128,26987,"45,7275","9,7127",297,921,9776,85,0,0,14,10,16,0,0,21/4/23 3.28,"32,76","11,68","9,21","26,987"
874,AAA00353656109378739,3258,1168,1300,0,11858,4142,27021,"45,7275","9,7127",297,934,9776,85,0,0,14,17,31,0,0,21/4/23 3.43,"32,58","11,68","9,34","27,021"
875,AAA00353656109378739,3253,1168,1312,0,11924,4149,27021,"45,7275","9,7127",297,929,9776,85,0,0,12,9,20,0,0,21/4/23 3.58,"32,53","11,68","9,29","27,021"
876,AAA00353656109378739,3263,1168,1312,0,11858,4122,27056,"45,7275","9,7127",304,915,9776,85,0,0,19,11,19,0,0,21/4/23 4.13,"32,63","11,68","9,15","27,056"
